step,error_norm,px,py,pz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6
226,0.37684453305535814,0.28400304762503986,0.023018768333389474,0.43280198564255423,0.07513884776573235,-0.5674999999999989,0.5674999999999989,0.024606037733845617,0.5665636129268891,0.0,0.004349276713596639,-2.5,2.5,0.02533091710130288,2.365719032351703,0.0
227,0.3760616729916904,0.2847159842483255,0.023073381992057253,0.43322790600342587,0.07514314117288139,-0.5699999999999988,0.5699999999999988,0.024631243038033462,0.5689193018087849,0.0,0.0042934071490454695,-2.5,2.5,0.02520530418784627,2.3556888818958113,0.0
228,0.3752787284406375,0.28542953928938974,0.023128027705221363,0.4336521788873868,0.07514737992983304,-0.5724999999999988,0.5724999999999988,0.02465632371144364,0.5712650318127305,0.0,0.004238756951657763,-2.5,2.5,0.025080673410179093,2.3457300039455147,0.0
229,0.37449569887343825,0.28614371127952726,0.02318270566392671,0.43407480095652523,0.07515156522386345,-0.5749999999999987,0.5749999999999987,0.02468128072375605,0.5736008735233792,0.0,0.00418529403040746,-2.5,2.5,0.02495701231241137,2.335841710648697,0.0
230,0.37371258377976824,0.286858498720466,0.02323741605015275,0.4344957689018297,0.07515569821110336,-0.5774999999999987,0.5774999999999987,0.024706115032420647,0.5759268968445898,0.0,0.004132987239925168,-2.5,2.5,0.02483430866459509,2.326023321210531,0.0
231,0.37292938266775794,0.2875739000845918,0.023292159037010166,0.4349150794428414,0.07515978001745356,-0.5799999999999986,0.5799999999999986,0.024730827582877736,0.5782431710064162,0.0,0.0040818063501939505,-2.5,2.5,0.02471255045708788,2.316274161826423,0.0
232,0.3721460950640124,0.28828991381516933,0.02334693478893214,0.43533272932731404,0.07516381173947081,-0.5824999999999986,0.5824999999999986,0.024755419308772834,0.5805497645720314,0.0,0.004031722017252326,-2.5,2.5,0.02459172589509916,2.3065935656151995,0.0
233,0.37136272051362457,0.2890065383265668,0.023401743461860604,0.4357487153308813,0.07516779444522574,-0.5849999999999985,0.5849999999999985,0.024779891132166238,0.5828467454445838,0.0,0.003982705754922433,-2.5,2.5,0.024471823393401957,2.296980872552423,0.0
234,0.3705792585801897,0.28972377200447746,0.023456585203427405,0.43616303425672975,0.07517172917513325,-0.5874999999999985,0.5874999999999985,0.024804243963737455,0.5851341808739878,0.0,0.003934729907502765,-2.5,2.5,0.024352831571215084,2.2874354294039856,0.0
235,0.36979570884581675,0.29044161320614165,0.02351146015313076,0.4365756829352787,0.07517561694275662,-0.5899999999999984,0.5899999999999984,0.024828478702984696,0.5874121374636478,0.0,0.0038877676233721736,-2.5,2.5,0.024234739247240806,2.277956589660006,0.0
236,0.3690120709111383,0.2911600602605676,0.02356636844250684,0.4369866582238673,0.07517945873558614,-0.5924999999999984,0.5924999999999984,0.024852596238419556,0.5896806811771167,0.0,0.003841792829516688,-2.5,2.5,0.024117535434858634,2.268543713468877,0.0
237,0.3682283443953188,0.2918791114687531,0.023621310195297035,0.43739595700644546,0.07518325551579304,-0.5949999999999983,0.5949999999999983,0.024876597447757023,0.5919398773446884,0.0,0.0037967802069043266,-2.5,2.5,0.024001209337465912,2.25919616757173,0.0
238,0.3674445289360612,0.29259876510390476,0.023676285527610662,0.4378035761932738,0.07518700822095974,-0.5974999999999983,0.5974999999999983,0.024900483198100985,0.5941897906699255,0.0,0.0037527051666990108,-2.5,2.5,0.02388575034396058,2.2499133252370984,0.0
239,0.3666606241896129,0.29331901941165756,0.023731294548083495,0.4382095127206274,0.07519071776478702,-0.5999999999999982,0.5999999999999982,0.024924254346125347,0.5964304852361214,0.0,0.003709543827277839,-2.5,2.5,0.02377114802436355,2.2406945661959634,0.0
240,0.3658766298307697,0.2940398726102935,0.023786337358032032,0.43861376355050674,0.07519438503777905,-0.6024999999999981,0.6024999999999981,0.02494791173825092,0.5986620245126985,0.0,0.0036672729920241842,-2.5,2.5,0.02365739212557002,2.2315392765770867,0.0
241,0.36509254555287785,0.2947613228909599,0.02384141405160394,0.43901632567035354,0.07519801090790691,-0.6049999999999981,0.6049999999999981,0.02497145621081815,0.6008844713615412,0.0,0.003625870127865971,-2.5,2.5,0.023544472567232397,2.222446848842717,0.0
242,0.3643083710678374,0.29548336841788586,0.02389652471592442,0.43941719609277274,0.07520159622125144,-0.607499999999998,0.607499999999998,0.024994888590255917,0.6030978880432658,0.0,0.0035853133445380436,-2.5,2.5,0.023432379437765063,2.213416681724621,0.0
243,0.36352410610610225,0.2962060073285984,0.0239516694312389,0.43981637185525985,0.07520514180262598,-0.609999999999998,0.609999999999998,0.025018209693246387,0.6053023362234263,0.0,0.003545581374536644,-2.5,2.5,0.023321102990468603,2.2044481801605227,0.0
244,0.36273975041667916,0.2969292377341394,0.024006848271052088,0.4402138500199339,0.07520864845617974,-0.6124999999999979,0.6124999999999979,0.025041420326886155,0.6074978769786572,0.0,0.003506653553746464,-2.5,2.5,0.023210633639766637,2.195540755230867,0.0
245,0.3619553037671283,0.2976530577192779,0.024062061302263318,0.4406096276732754,0.07521211696598244,-0.6149999999999979,0.6149999999999979,0.025064521288843712,0.6096845708027532,0.0,0.0034685098027096295,-2.5,2.5,0.02310096195755676,2.186693824096012,0.0
246,0.36117076594356096,0.298377465342725,0.024117308585298626,0.4410037019258696,0.07521554809659096,-0.6174999999999978,0.6174999999999978,0.02508751336751338,0.611862477612687,0.0,0.0034311306085268445,-2.5,2.5,0.02299207866966711,2.177906809933804,0.0
247,0.36038613675063685,0.29910245863734597,0.024172590174239363,0.4413960699121553,0.07521894259359832,-0.6199999999999978,0.6199999999999978,0.025110397342165795,0.6140316567545645,0.0,0.0033944970073505054,-2.5,2.5,0.02288397465241549,2.1691791418775472,0.0
248,0.3596014160115617,0.29982803561037186,0.024227906116947688,0.44178672879017816,0.07522230118416579,-0.6224999999999977,0.6224999999999977,0.025133173983095065,0.616192167009519,0.0,0.0033585905674609062,-2.5,2.5,0.022776640929268434,2.1605102549543957,0.0
249,0.3588166035680828,0.3005541942436105,0.02428325645518867,0.44217567574134925,0.0752256245775387,-0.6249999999999977,0.6249999999999977,0.025155844051762664,0.6183440665995431,0.0,0.003323393372917316,-2.5,2.5,0.022670068667597475,2.1518995900241693,0.0
250,0.3580316992804866,0.3012809324936553,0.024338641224749605,0.44256290797020764,0.07522891346554642,-0.6274999999999976,0.6274999999999976,0.02517840830093819,0.6204874131932617,0.0,0.003288888007715096,-2.5,2.5,0.022564249175527018,2.1433465937185905,0.0
251,0.35724670302759315,0.30200824829209394,0.024394060455556164,0.4429484227041896,0.07523216852308692,-0.6299999999999976,0.6299999999999976,0.025200867474837064,0.6226222639116427,0.0,0.003255057540503259,-2.5,2.5,0.02245917389887257,2.1348507183809646,0.0
252,0.35646161470675214,0.302736139545716,0.024449514171785747,0.44333221719339994,0.0752353904085967,-0.6324999999999975,0.6324999999999975,0.02522322230925523,0.624748675333649,0.0,0.003221885509780531,-2.5,2.5,0.022354834418165492,2.126411422006275,0.0
253,0.3556764342338372,0.3034646041367196,0.024505002391978135,0.44371428871039004,0.07523857976450628,-0.6349999999999975,0.6349999999999975,0.025245473531700993,0.6268667035018307,0.0,0.0031893559095823587,-2.5,2.5,0.022251222445762973,2.118028168181757,0.0
254,0.3548911615432429,0.30419363992291504,0.024560525129142995,0.4440946345499388,0.07524173721768192,-0.6374999999999974,0.6374999999999974,0.025267621861524026,0.6289764039278586,0.0,0.0031574531756421997,-2.5,2.5,0.022148329823033983,2.109700426027901,0.0
255,0.35410579658787716,0.3049232447379308,0.024616082390865476,0.44447325202883936,0.07524486337985391,-0.6399999999999973,0.6399999999999973,0.025289668010041656,0.6310778315979985,0.0,0.003126162171993796,-2.5,2.5,0.022046148517631307,2.1014276701399126,0.0
256,0.353320339339158,0.3056534163914149,0.024671674179408448,0.4448501384856884,0.07524795884803194,-0.6424999999999973,0.6424999999999973,0.02531161268066249,0.6331710409785282,0.0,0.003095468178026639,-2.5,2.5,0.021944670620831386,2.093209380529649,0.0
257,0.35253478978700825,0.306384152669237,0.024727300491812907,0.44522529128068156,0.07525102420490788,-0.6449999999999972,0.6449999999999972,0.025333456569007443,0.6352560860210962,0.0,0.003065356875943337,-2.5,2.5,0.02184388834495218,2.0850450425679843,0.0
258,0.3517491479398496,0.3071154513336895,0.02478296131999541,0.44559870779541144,0.07525406001924652,-0.6474999999999972,0.6474999999999972,0.025355200363028282,0.6373330201680238,0.0,0.0030358143386433056,-2.5,2.5,0.02174379402083893,2.0769341469276763,0.0
259,0.3509634138245992,0.3078473101236858,0.02483865665084368,0.4459703854326703,0.0752570668462645,-0.6499999999999971,0.6499999999999971,0.025376844743123704,0.6394018963575505,0.0,0.0030068270179848255,-2.5,2.5,0.02164438009542024,2.0688761895266716,0.0
260,0.350177587486664,0.3085797267549595,0.02489438646630957,0.4463403216162564,0.07526004522799792,-0.6524999999999971,0.6524999999999971,0.025398390382253035,0.6414627670290225,0.0,0.0029783817334296803,-2.5,2.5,0.021545639129329656,2.0608706714719287,0.0
261,0.349391668989937,0.3093126989202604,0.02495015074349977,0.44670851379078524,0.07526299569365899,-0.654999999999997,0.654999999999997,0.025419837946047623,0.6435156841280262,0.0,0.002950465661064161,-2.5,2.5,0.02144756379458746,2.052917099003645,0.0
262,0.3486056584167935,0.3100462242895507,0.02500594945476483,0.4470749594215025,0.07526591875998194,-0.657499999999997,0.657499999999997,0.025441188092919974,0.6455606991114662,0.0,0.0029230663229529164,-2.5,2.5,0.021350146872351893,2.045014983440033,0.0
263,0.34781955586808677,0.31078030051019945,0.02506178256778535,0.44743965599410324,0.0752688149315588,-0.6599999999999969,0.6599999999999969,0.025462441474170695,0.6475978629525887,0.0,0.002896171576866058,-2.5,2.5,0.02125338125072128,2.037163841122514,0.0
264,0.3470333614631462,0.31151492520717494,0.025117650045656893,0.44780260101455277,0.0752716847011651,-0.6624999999999969,0.6624999999999969,0.025483598734093296,0.6496272261459501,0.0,0.002869769606298034,-2.5,2.5,0.021157259922601528,2.029363193361435,0.0
265,0.3462470753397732,0.31225009598323794,0.02517355184697237,0.44816379200891204,0.07527452855007594,-0.6649999999999968,0.6649999999999968,0.02550466051007692,0.6516488387123324,0.0,0.002843848910836666,-2.5,2.5,0.0210617759836246,2.021612566382245,0.0
266,0.3454606976542404,0.3129858104191315,0.02522948792590281,0.44852322652316634,0.07527734694837275,-0.6674999999999968,0.6674999999999968,0.025525627432707042,0.6536627502036045,0.0,0.0028183982968204013,-2.5,2.5,0.020966922630124053,2.013911491272145,0.0
267,0.3446742285812896,0.31372206607377034,0.02528545823227596,0.4488809021230574,0.07528014035524107,-0.6699999999999967,0.6699999999999967,0.0255465001258642,0.6556690097075317,0.0,0.002793406868311532,-2.5,2.5,0.020872693157159,2.0062595039272435,0.0
268,0.3438876683141313,0.3144588604844294,0.025341462711653502,0.4492368163939186,0.0752829092192594,-0.6724999999999967,0.6724999999999967,0.0255672792068208,0.6576676658525319,0.0,0.00276886401833365,-2.5,2.5,0.020779080956595915,1.998656145000172,0.0
269,0.343101017064444,0.31519619116693076,0.025397501305406092,0.4495909669405147,0.0752856539786798,-0.6749999999999966,0.6749999999999966,0.025587965286336032,0.6596587668123801,0.0,0.0027447594204055292,-2.5,2.5,0.020686079515232235,1.9911009598481741,0.0
270,0.3423142750623755,0.31593405561582893,0.02545357395078688,0.44994335138688246,0.07528837506170014,-0.6774999999999965,0.6774999999999965,0.025608558968749,0.6616423603108619,0.0,0.002721083020333692,-2.5,2.5,0.02059368241297059,1.9835934984817358,0.0
271,0.3415274425565442,0.3166724513045952,0.025509680581003256,0.45029396737617733,0.07529107288672841,-0.6799999999999965,0.6799999999999965,0.02562906085207004,0.6636184936263755,0.0,0.002697825028272316,-2.5,2.5,0.020501883321041033,1.9761333155135905,0.0
272,0.34074051981404113,0.31741137568580124,0.025565821125287214,0.45064281257052047,0.07529374786263943,-0.6824999999999964,0.6824999999999964,0.025649471528070306,0.6655872135964838,0.0,0.0026749759110187288,-2.5,2.5,0.020410676000264718,1.968719970108326,0.0
273,0.3399535071204334,0.31815082619130036,0.02562199550896369,0.45098988465085094,0.07529640038902399,-0.6849999999999964,0.6849999999999964,0.025669791582369667,0.6675485666224161,0.0,0.0026525263845718072,-2.5,2.5,0.020320054299362067,1.9613530259323713,0.0
274,0.3391664047797684,0.31889080023240796,0.025678203653517865,0.4513351813167798,0.0752990308564309,-0.6874999999999963,0.6874999999999963,0.025690021594522973,0.6695025986735207,0.0,0.0026304674069015377,-2.5,2.5,0.020230012153304167,1.9540320511045224,0.0
275,0.33837921311457836,0.31963129520008143,0.02573444547666054,0.45167870028644735,0.07530163964660186,-0.6899999999999963,0.6899999999999963,0.025710162138104675,0.6714493552916676,0.0,0.002608790170962827,-2.5,2.5,0.02014054358170148,1.9467566181469174,0.0
276,0.3375919324658873,0.32037230846509734,0.02579072089239238,0.4520204392963833,0.07530422713269978,-0.6924999999999962,0.6924999999999962,0.025730213780791912,0.6733888815956041,0.0,0.0025874860979226977,-2.5,2.5,0.020051642687237185,1.9395263039364998,0.0
277,0.33680456319321755,0.3211138373782286,0.025847029811066496,0.4523603961013699,0.07530679367953037,-0.6949999999999962,0.6949999999999962,0.025750177084446046,0.675321222285261,0.0,0.0025665468305904326,-2.5,2.5,0.019963303654132743,1.9323406896569475,0.0
278,0.33601710567459814,0.3218558792704198,0.025903372139449828,0.4526985684743071,0.07530933964375744,-0.6974999999999961,0.6974999999999961,0.025770052605192703,0.6772464216460121,0.0,0.002545964227067099,-2.5,2.5,0.01987552074665498,1.9251993607510915,0.0
279,0.33522956030657497,0.3225984314529609,0.025959747780783003,0.4530349542060818,0.07531186537411201,-0.6999999999999961,0.6999999999999961,0.02578984089350036,0.6791645235528859,0.0,0.002525730354575151,-2.5,2.5,0.019788288307656745,1.9181019068737877,0.0
280,0.33444192750422,0.3233414912176611,0.02601615663483917,0.4533695511054383,0.07531437121159551,-0.702499999999996,0.702499999999996,0.02580954249425751,0.6810755714747312,0.0,0.002505837483494311,-2.5,2.5,0.019701600757153402,1.911047921845264,0.0
281,0.3336542077011447,0.32408505583701924,0.026072598597981236,0.4537023569988522,0.07531685748967708,-0.704999999999996,0.704999999999996,0.025829157946848445,0.6829796084783362,0.0,0.00248627808157309,-2.5,2.5,0.01961545259093359,1.9040370036049363,0.0
282,0.33286640134951173,0.3248291225643954,0.026129073563218017,0.4540333697304063,0.07531932453448541,-0.7074999999999959,0.7074999999999959,0.025848687785227645,0.6848766772325019,0.0,0.0024670448083254914,-2.5,2.5,0.0195298383792005,1.8970687541657014,0.0
283,0.3320785089200512,0.32557368863417807,0.0261855814202593,0.4543625871616697,0.075321772664995,-0.7099999999999959,0.7099999999999959,0.025868132537992895,0.6867668200120706,0.0,0.0024481305095849226,-2.5,2.5,0.01944475276524863,1.8901427795686738,0.0
284,0.3312905309020741,0.3263187512619547,0.026242122055569448,0.45469000717157887,0.07532420219320725,-0.7124999999999958,0.7124999999999958,0.02588749272845706,0.688650078701909,0.0,0.0024295282122539508,-2.5,2.5,0.01936019046416633,1.883258689838377,0.0
285,0.3305024678034921,0.32706430764467515,0.026298695352420173,0.4550156276563211,0.07532661342432644,-0.7149999999999958,0.7149999999999958,0.025906768874718634,0.6905264948008474,0.0,0.002411231119182178,-2.5,2.5,0.01927614626157443,1.8764160989384342,0.0
286,0.3297143201508339,0.3278103549608197,0.02635530119094195,0.45533944652921987,0.07532900665693067,-0.7174999999999957,0.7174999999999957,0.025925961489731024,0.6923961094255751,0.0,0.0023932326042250818,-2.5,2.5,0.01919261501238935,1.8696146247276748,0.0
287,0.3289260884892666,0.32855689037056157,0.026411939448174455,0.455661461720624,0.0753313821831381,-0.7199999999999956,0.7199999999999956,0.02594507108137064,0.6942589633144918,0.0,0.0023755262074434125,-2.5,2.5,0.019109591639615328,1.8628538889166995,0.0
288,0.3281377733826172,0.3293039110159299,0.02646860999811599,0.4559816711777974,0.07533374028876855,-0.7224999999999956,0.7224999999999956,0.025964098152503806,0.6961150968315167,0.0,0.002358105630445584,-2.5,2.5,0.019027071133165895,1.8561335170249182,0.0
289,0.32734937541339554,0.33005141402097155,0.026525312711771776,0.45630007286481183,0.07533608125350043,-0.7249999999999955,0.7249999999999955,0.025983043201052516,0.6979645499698548,0.0,0.0023409647318846094,-2.5,2.5,0.018945048548711173,1.8494531383380135,0.0
290,0.3265608951828186,0.330799396491912,0.026582047457201306,0.45661666476244167,0.0753384053510235,-0.7274999999999955,0.7274999999999955,0.026001906720059063,0.6998073623557206,0.0,0.002324097523077606,-2.5,2.5,0.018863519006548302,1.842812385865861,0.0
291,0.32577233331083816,0.33154785551731303,0.0266388140995647,0.4569314448680611,0.07534071284918727,-0.7299999999999954,0.7299999999999954,0.026020689197749566,0.7016435732520214,0.0,0.002307498163764521,-2.5,2.5,0.01878247769050336,1.8362108963008708,0.0
292,0.32498369043616704,0.33229678816823216,0.026695612501168094,0.4572444111955427,0.07534300401014526,-0.7324999999999954,0.7324999999999954,0.026039391117596414,0.7034732215619982,0.0,0.00229116095799764,-2.5,2.5,0.01870191984684895,1.8296483099768044,0.0
293,0.3241949672163104,0.33304619149837844,0.026752442521508227,0.45755556177515866,0.0753452790904954,-0.7349999999999953,0.7349999999999953,0.02605801295837967,0.7052963458328262,0.0,0.0022750803501432326,-2.5,2.5,0.01862184078325501,1.8231242708280044,0.0
294,0.32340616432759617,0.33379606254426814,0.026809304017315894,0.45786489465348384,0.07534753834141643,-0.7374999999999953,0.7374999999999953,0.026076555194247425,0.7071129842591752,0.0,0.0022592509210224154,-2.5,2.5,0.0185422358677559,1.8166384263490467,0.0
295,0.3226172824652086,0.3345463983253792,0.026866196842598698,0.4581724078933008,0.07534978200880058,-0.7399999999999952,0.7399999999999952,0.026095018294775167,0.70892317468673,0.0,0.002243667384151493,-2.5,2.5,0.01846310052774139,1.8101904275548362,0.0
296,0.32182832234322367,0.33529719584430384,0.026923120848682924,0.45847809957350644,0.07535201033338267,-0.7424999999999952,0.7424999999999952,0.02611340272502414,0.7107269546156711,0.0,0.002228324582095098,-2.5,2.5,0.018384430248972523,1.8037799289411394,0.0
297,0.32103928469464504,0.33604845208690126,0.026980075884254537,0.4587819677890208,0.07535422355086561,-0.7449999999999951,0.7449999999999951,0.026131708945598752,0.7125243612041167,0.0,0.0022132174829434526,-2.5,2.5,0.018306220574614618,1.7974065884455195,0.0
298,0.320250170271444,0.33680016402244745,0.027037061795399272,0.45908401065069804,0.07535642189204249,-0.7474999999999951,0.7474999999999951,0.026149937412703047,0.7143154312715254,0.0,0.002198341176879559,-2.5,2.5,0.01822846710429315,1.7910700674087021,0.0
299,0.3194609798445985,0.33755232860378576,0.027094078425642203,0.45938422628523845,0.07535860558291534,-0.749999999999995,0.749999999999995,0.026168088578196216,0.7161002013020618,0.0,0.00218369087285164,-2.5,2.5,0.018151165493169537,1.7847700305363539,0.0
300,0.3186717142041377,0.33830494276747414,0.027151125615986187,0.4596826128351029,0.07536077484481069,-0.752499999999995,0.752499999999995,0.02618616288964725,0.717878707447923,0.0,0.0021692618953523812,-2.5,2.5,0.018074311451036315,1.7785061458612659,0.0
301,0.3178823741591852,0.33905800343393333,0.027208203204949852,0.4599791684584284,0.07536292989449196,-0.7549999999999949,0.7549999999999949,0.026204160790388682,0.719650985532629,0.0,0.002155049681280108,-2.5,2.5,0.01799790074143089,1.7722780847059714,0.0
302,0.3170929605380062,0.33981150750759237,0.02726531102860466,0.4602738913289459,0.07536507094426886,-0.7574999999999948,0.7574999999999948,0.02622208271956945,0.7214170710542748,0.0,0.0021410497769083214,-2.5,2.5,0.017921929180768615,1.7660855216457576,0.0
303,0.3163034741880564,0.3405654518770336,0.027322448920611368,0.46056677963589965,0.07536719820210379,-0.7599999999999948,0.7599999999999948,0.026239929112206944,0.7231769991887468,0.0,0.002127257834924512,-2.5,2.5,0.017846392637492686,1.7599281344720437,0.0
304,0.31551391597603196,0.34131983341513716,0.02737961671225565,0.4608578315839679,0.07536931187171537,-0.7624999999999947,0.7624999999999947,0.026257700399238186,0.7249308047929031,0.0,0.0021136696115837683,-2.5,2.5,0.017771287031243144,1.7538056041562347,0.0
305,0.31472428678792397,0.34207464897922235,0.02743681423248321,0.46114704539318563,0.07537141215267928,-0.7649999999999947,0.7649999999999947,0.026275397007570228,0.7266785224077169,0.0,0.0021002809639152353,-2.5,2.5,0.017696608332041574,1.7477176148138915,0.0
306,0.3139345875290721,0.3428298954111905,0.027494041307934047,0.4614344192988681,0.07537349924052632,-0.7674999999999946,0.7674999999999946,0.026293019360129722,0.7284201862613863,0.0,0.0020870878470331533,-2.5,2.5,0.017622352559492693,1.7416638536693634,0.0
307,0.3131448191242228,0.3435855695376647,0.02755129776297623,0.46171995155153694,0.07537557332683784,-0.7699999999999946,0.7699999999999946,0.026310567875911725,0.730155830272407,0.0,0.002074086311518286,-2.5,2.5,0.01754851578200325,1.7356440110207347,0.0
308,0.31235498251758914,0.344341668170129,0.02760858341973892,0.462003640416847,0.0753776345993387,-0.7724999999999945,0.7724999999999945,0.02632804297002774,0.7318854880526123,0.0,0.002061272500872624,-2.5,2.5,0.01747509411601493,1.729657780205236,0.0
309,0.3115650786729116,0.34509818810506765,0.027665898098144865,0.46228548417551507,0.07537968324198775,-0.7749999999999945,0.7749999999999945,0.026345445053752997,0.7336091929101773,0.0,0.002048642649054022,-2.5,2.5,0.01740208372525444,1.7237048575649674,0.0
310,0.3107751085735242,0.3458551261241005,0.027723241615942175,0.4625654811232493,0.07538171943506583,-0.7774999999999944,0.7774999999999944,0.026362774534572996,0.7353269778525904,0.0,0.0020361930780807835,-2.5,2.5,0.01732948081999714,1.7177849424130638,0.0
311,0.3099850732224194,0.3466124789941211,0.027780613788735597,0.46284362957068126,0.07538374335526153,-0.7799999999999944,0.7799999999999944,0.02638003181622934,0.7370388755895906,0.0,0.0020239201957006347,-2.5,2.5,0.017257281656344624,1.7118977370001638,0.0
312,0.3091949736423179,0.34737024346743056,0.02783801443001727,0.46311992784329853,0.07538575517575466,-0.7824999999999943,0.7824999999999943,0.02639721729876486,0.7387449185360719,0.0,0.0020118204931325323,-2.5,2.5,0.01718548253552053,1.7060429464813187,0.0
313,0.3084048108757405,0.34812841628187147,0.02789544335119663,0.46339437428137853,0.07538775506629754,-0.7849999999999943,0.7849999999999943,0.026414331378568034,0.7404451388149551,0.0,0.0019998905428795233,-2.5,2.5,0.017114079803174385,1.700220278883219,0.0
314,0.30761458598508196,0.34888699416096103,0.02795290036163023,0.46366696723992423,0.07538974319329413,-0.7874999999999942,0.7874999999999942,0.02643137444841674,0.7421395682600269,0.0,0.001988126996586015,-2.5,2.5,0.01704306984870376,1.69442944507182,0.0
315,0.3068243000526867,0.3496459738140235,0.02801038526865064,0.46393770508860105,0.0753917197198771,-0.7899999999999942,0.7899999999999942,0.026448346897521326,0.7438282384187472,0.0,0.0019765265829732037,-2.5,2.5,0.016972449104586958,1.6886701587202886,0.0
316,0.3060339541809295,0.3504053519363199,0.028067897877594835,0.4642065862116743,0.07539368480598292,-0.7924999999999941,0.7924999999999941,0.026465249111567054,0.7455111805550246,0.0,0.001965086105830016,-2.5,2.5,0.01690221404572927,1.6829421362773567,0.0
317,0.30524354949229615,0.3511651252091786,0.02812543799183241,0.4644736090079493,0.07539563860842498,-0.794999999999994,0.794999999999994,0.026482081472755877,0.7471884256519606,0.0,0.0019538024420568956,-2.5,2.5,0.0168323611888229,1.6772450969359856,0.0
318,0.30445308712946856,0.3519252903001236,0.028183005412792932,0.464738771890711,0.07539758128096474,-0.797499999999994,0.797499999999994,0.026498844359847593,0.748860004414563,0.0,0.001942672539769319,-2.5,2.5,0.01676288709171666,1.6715787626023946,0.0
319,0.3036625682554114,0.352685843863003,0.028240599939992953,0.4650020732876663,0.0753995129743812,-0.7999999999999939,0.7999999999999939,0.026515538148200395,0.7505259472724285,0.0,0.001931693416454383,-2.5,2.5,0.016693788352799735,1.6659428578654425,0.0
320,0.3028719940534622,0.35344678253811523,0.028298221371062568,0.4652635116408866,0.07540143383653838,-0.8024999999999939,0.8024999999999939,0.02653216320981079,0.7521862843823949,0.0,0.001920862157177572,-2.5,2.5,0.01662506161039569,1.6603371099663464,0.0
321,0.30208136572742444,0.3542081029523348,0.028355869501771484,0.46552308540675197,0.07540334401245123,-0.8049999999999938,0.8049999999999938,0.02654871991335296,0.7538410456311636,0.0,0.0019101759128423712,-2.5,2.5,0.01655670354216999,1.654761248768736,0.0
322,0.30129068450166296,0.35496980171923714,0.02841354412605456,0.4657807930558962,0.07540524364434974,-0.8074999999999938,0.8074999999999938,0.026565208624217507,0.7554902606378927,0.0,0.001899631898505838,-2.5,2.5,0.016488710864544964,1.6492150067290496,0.0
323,0.30049995162120186,0.3557318754392229,0.028471245036037058,0.46603663307315285,0.07540713287174146,-0.8099999999999937,0.8099999999999937,0.026581629704549636,0.7571339587567599,0.0,0.0018892273917261448,-2.5,2.5,0.016421080332129814,1.643698118867261,0.0
324,0.2997091683518268,0.35649432069964004,0.028528972022059326,0.46629060395750294,0.07540901183147243,-0.8124999999999937,0.8124999999999937,0.026597983513286794,0.7587721690794978,0.0,0.001878959730967189,-2.5,2.5,0.016353808737157062,1.6382103227379314,0.0
325,0.2989183359801885,0.35725713407490656,0.028586724872701048,0.4665427042220231,0.07541088065778648,-0.8149999999999936,0.8149999999999936,0.026614270406195725,0.7604049204378994,0.0,0.00186882631405072,-2.5,2.5,0.016286892908932336,1.6327513584015882,0.0
326,0.29812745581391126,0.3580203121266303,0.02864450337480527,0.46679293239383496,0.07541273948238313,-0.8174999999999936,0.8174999999999936,0.026630490735909017,0.7620322414062959,0.0,0.0018588245966419947,-2.5,2.5,0.016220329713293763,1.6273209683964305,0.0
327,0.29733652918170195,0.3587838514037305,0.028702307313501787,0.46704128701405556,0.0754145884344739,-0.8199999999999935,0.8199999999999935,0.026646644851961096,0.7636541603040062,0.0,0.0018489520907842838,-2.5,2.5,0.016154116052079587,1.6219188977103465,0.0
328,0.2965455574334657,0.3595477484425548,0.028760136472230177,0.46728776663774885,0.07541642764083738,-0.8224999999999935,0.8224999999999935,0.0266627331008237,0.7652707051977595,0.0,0.0018392063634760092,-2.5,2.5,0.016088248862606513,1.6165448937532498,0.0
329,0.2957545419404201,0.360311999767,0.028817990632762663,0.4675323698338781,0.07541825722587266,-0.8249999999999934,0.8249999999999934,0.02667875582594086,0.7668819039040893,0.0,0.0018295850352829657,-2.5,2.5,0.016022725117158007,1.611198706329723,0.0
330,0.2949634840952178,0.3610766018886267,0.028875869575226348,0.46777509518525895,0.07542007731165164,-0.8274999999999934,0.8274999999999934,0.02669471336776334,0.7684877839917013,0.0,0.0018200857789845148,-2.5,2.5,0.015957541822480773,1.6058800876119772,0.0
331,0.29417238531206763,0.3618415513067777,0.028933773078125107,0.4680159412885142,0.07542188801796991,-0.8299999999999933,0.8299999999999933,0.02671060606378263,0.7700883727838144,0.0,0.0018107063182748462,-2.5,2.5,0.015892696019290074,1.6005887921131086,0.0
332,0.2933812470268633,0.3626068445086918,0.028991700918361285,0.46825490675402814,0.07542368946239639,-0.8324999999999932,0.8324999999999932,0.026726434248564416,0.771683697360475,0.0,0.001801444426478449,-2.5,2.5,0.01582818478178504,1.5953245766606616,0.0
333,0.29259007069731163,0.36337247796961947,0.02904965287125691,0.4684919902059038,0.0754254817603217,-0.8349999999999932,0.8349999999999932,0.026742198253781588,0.7732737845608455,0.0,0.0017922979253164328,-2.5,2.5,0.015764005217171334,1.590087200370476,0.0
334,0.29179885780306736,0.3641384481529359,0.029107628710574537,0.46872719028191867,0.0754272650250054,-0.8374999999999931,0.8374999999999931,0.02675789840824678,0.7748586609854664,0.0,0.0017832646836990484,-2.5,2.5,0.015700154465192122,1.584876424620869,0.0
