step,time,pos_err_norm,rot_err_norm,err_6d_norm,qdot_max,line_dev,phase_error,sigma_min,condition_number,joint_center_cost,joint_margin_min,qdot_norm,px,py,pz,roll,pitch,yaw,r11,r12,r13,r21,r22,r23,r31,r32,r33,epx,epy,epz,erx,ery,erz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot_null1,qdot_null2,qdot_null3,qdot_null4,qdot_null5,qdot_null6,qdot_primary_norm,qdot_null_norm,qdot_null_ratio,null_task_leak_norm
10,0.01,2.418686867659571e-05,6.995460020847557e-06,2.517818653680529e-05,0.017370711215819817,1.073073284792931e-05,2.1676161766452576e-05,4.08332967624626e-05,19240.55979479308,0.999892968909407,2.2946850219244956e-05,0.02104373760080225,0.33410454636179554,0.0010018381128427106,0.33094072763582494,2.4216189675740907e-07,6.698668423954501e-06,-2.3750739819305977e-07,0.9999999999190003,2.3760505221402423e-07,6.697924893148133e-06,-2.3750739833920514e-07,1.0000000001133666,-2.421634878179996e-07,-6.698668426355359e-06,2.425875427758406e-07,1.0000000003002207,-2.3015389094438454e-05,-3.625589042727511e-07,-7.427316625230329e-06,5.1192058536457284e-08,-6.990733758968034e-06,2.5195592401045125e-07,-3.2690059653270224e-07,-0.0001886863904781449,9.178740087697983e-05,1.6420393957290187e-07,1.570089626562062,1.6196296338034511e-07,-9.517828229331851e-05,-0.017370711215819817,0.008500118225177749,4.26359684535429e-05,0.00829654481924208,4.1731967271098915e-05,5.749333173337195e-06,-0.017262373784637842,0.008389167374680116,-5.2536134271900876e-08,0.00814680173239265,1.1389556541611874e-07,0.0002453789684563067,0.020850373844572407,84.97213062216042,0.0026337371374827406
11,0.011,2.6432011667190763e-05,7.669835697813082e-06,2.7522311320199046e-05,0.01750302306386298,1.1792923442359033e-05,2.3655405248208356e-05,4.037085805212925e-05,19460.978215502575,0.9998752847082172,2.5093133842093155e-05,0.021215212242422756,0.3341069697521475,0.0010018063127866673,0.3309415675257528,3.2656926407526043e-07,7.272717012618557e-06,-3.345873800242316e-07,0.9999999999149626,3.3468578697177745e-07,7.271973430179879e-06,-3.345873799512699e-07,1.000000000113315,-3.2657169742161505e-07,-7.272717014865024e-06,3.269949101492031e-07,1.000000000296187,-2.514866808611682e-05,-4.758145283479797e-07,-8.122150872980072e-06,6.340742156164704e-08,-7.66140551342822e-06,3.5387100637165347e-07,-4.4308345598180236e-07,-0.0002061894135420079,0.00010037253536837262,2.157339979443991e-07,1.5700979935319401,2.1237268010253704e-07,-0.00011618285944910012,-0.01750302306386298,0.008585134491392794,5.153005837149724e-05,0.008366969877938923,5.040971672219193e-05,5.749544233353489e-06,-0.017261685548527705,0.0083889489118041,-5.120493942552688e-08,0.008146348889452221,1.1255411907098848e-07,0.00040677283693243613,0.020849539206474997,51.255976953746476,0.00263368028479392
12,0.012,2.8638170931951877e-05,8.342130007365463e-06,2.9828442255462835e-05,0.01765752786242581,1.2855754932252165e-05,2.5590513856700677e-05,3.9904483696588814e-05,19688.44666198762,0.9998574333791186,2.7264019910501845e-05,0.02141450400628004,0.3341094116844046,0.001001767495380539,0.3309424273482755,4.285446473240029e-07,7.82363621087967e-06,-4.530623738396855e-07,0.9999999999107575,4.5316175871279743e-07,7.822892544005061e-06,-4.5306237370171993e-07,1.0000000001132296,-4.285481918914883e-07,-7.823636213422774e-06,4.2897029328692327e-07,1.0000000002919907,-2.7243108424779283e-05,-6.107430814493008e-07,-8.808227436429839e-06,7.716552724366197e-08,-8.328058786652687e-06,4.78137414609499e-07,-5.822238223296294e-07,-0.0002238469414044337,0.00010905607964200738,2.769844722009941e-07,1.5701064411381798,2.722694969760726e-07,-0.00013914036634782694,-0.01765752786242581,0.008683544273634766,6.125047425659497e-05,0.008447606239618965,5.989681687353558e-05,5.749827881470452e-06,-0.017260991251591338,0.008388728546467092,-4.977121276056829e-08,0.008145892044541319,1.1110151400757103e-07,0.0006029214480082001,0.020848697222859935,34.57945849688353,0.002633622965749118
13,0.013000000000000001,3.08036478282602e-05,9.013275900733934e-06,3.209523114093791e-05,0.01783421902256992,1.3919939018890202e-05,2.747908326779349e-05,3.9433604280627056e-05,19923.571097822412,0.9998393912655432,2.9462851235506738e-05,0.021641614617958924,0.33411187525453256,0.0010017210080189287,0.3309433096391423,5.497233899198761e-07,8.350014159219654e-06,-5.949218446765769e-07,0.9999999999064262,5.950224671955601e-07,8.349270359874622e-06,-5.949218445079293e-07,1.0000000001130962,-5.497283573048667e-07,-8.35001416191021e-06,5.501490357162631e-07,1.0000000002876752,-2.9296716191618e-05,-7.692369004019296e-07,-9.485537122710941e-06,9.252621722004354e-08,-8.990976933497313e-06,6.268294370857923e-07,-7.462668833602399e-07,-0.00024168116042700362,0.00011785140494202695,3.487780341542373e-07,1.5701149796027296,3.4245983487721166e-07,-0.00016404306103061053,-0.01783421902256992,0.008795325300019568,7.179356195324316e-05,0.008538464549856108,7.019033790113904e-05,5.750190775580295e-06,-0.01726028992178062,0.008388505970290705,-4.8224962675280366e-08,0.008145430559725336,1.0952697322545384e-07,0.0008296231722526075,0.020847846715664607,25.1292965141377,0.0026335651043703323
14,0.014,3.292680369326289e-05,9.684329837641967e-06,3.432143129094288e-05,0.018033089244881912,1.4986210472549887e-05,2.931872945963146e-05,3.8957649742893386e-05,20167.00583040481,0.9998211347291491,3.169296499963031e-05,0.02189654528618613,0.3341143635579451,0.0010016662006527264,0.33094421692451703,6.917342516565839e-07,8.850444034536054e-06,-7.621474042984744e-07,0.999999999902009,7.622495593101902e-07,8.849700035316183e-06,-7.621474044168811e-07,1.0000000001128944,-6.917409965525298e-07,-8.850444037358449e-06,6.921598973419485e-07,1.0000000002832836,-3.130751790791919e-05,-9.53180382318175e-07,-1.015407164928206e-05,1.0954892242879565e-07,-9.650441354310116e-06,8.020131575343904e-07,-9.371500903266539e-07,-0.0002597142496718855,0.00012677185999852123,4.3193368690523576e-07,1.5701236191577206,4.2374720667633346e-07,-0.00019088320696641404,-0.018033089244881912,0.008920455056494268,8.315565275099849e-05,0.008639554991033388,8.128737179912183e-05,5.750639542442008e-06,-0.01725958058805081,0.008388280875228242,-4.65562203504665e-08,0.0081449637976925,1.0781974595333306e-07,0.0010855058943973173,0.02084698650804258,19.20485793438474,0.002633506624719468
15,0.015,3.5006064444992017e-05,1.0356481023013507e-05,3.650590701663189e-05,0.018254130523169296,1.605532891332938e-05,3.110708860390835e-05,3.847604940099002e-05,20419.45847660307,0.9998026401505092,3.395769269723102e-05,0.02217929650394916,0.33411687968941123,0.0010016024257858175,0.3309451517209789,8.561994166988995e-07,9.323524046145337e-06,-9.567128200771435e-07,0.9999999998975428,9.568168355819168e-07,9.3227797555058e-06,-9.567128197977777e-07,1.0000000001125995,-8.562083359525301e-07,-9.323524049295595e-06,8.566250622732419e-07,1.0000000002788578,-3.3273560413826786e-05,-1.1644499955277155e-06,-1.0813823630995145e-05,1.282926651044662e-07,-1.0306731500600784e-05,1.0057464624063204e-06,-1.1568031633168401e-06,-0.0002779683801950548,0.00013583077078892407,5.272667486554652e-07,1.570132370045003,5.169322407198473e-07,-0.0002196530729901861,-0.018254130523169296,0.009058910790402833,9.533306175022947e-05,0.008750887282384975,9.318503404351385e-05,5.751180777515962e-06,-0.017258862280389618,0.008388052953574018,-4.475503908945342e-08,0.008144491121772679,1.0596910698375424e-07,0.0013699974940879454,0.02084611542439896,15.2161704668378,0.0026334474509007544
16,0.016,3.703992551583668e-05,1.1031059768515437e-05,3.8647643677658914e-05,0.018497334148096973,1.7128080482667446e-05,3.2841816959440486e-05,3.7988231975557256e-05,20681.69561325748,0.9997838839298033,3.626036007572744e-05,0.022489867860504876,0.3341194267429642,0.0010015290384718057,0.33094611653552636,1.0447345006880937e-06,9.76785743089792e-06,-1.1805840189893502e-06,0.9999999998930623,1.1806902566884436e-06,9.767112726287441e-06,-1.1805840186437345e-06,1.0000000001121812,-1.0447460316950593e-06,-9.767857434178281e-06,1.0451601461514137e-06,1.0000000002744374,-3.51929107487714e-05,-1.4049142905234874e-06,-1.146478656949279e-05,1.4881606088606794e-07,-1.0960124878419537e-05,1.2400790482994776e-06,-1.4071480965606386e-06,-0.0002964657143431518,0.00014504144030290977,6.355888348640467e-07,1.5701412425156829,6.22812705995289e-07,-0.0002503449332437985,-0.018497334148096973,0.009210669513985711,0.00010832208620858152,0.00887247068002265,0.00010588046527544173,5.7518210447802396e-06,-0.01725813402984584,0.00838782189797164,-4.2811493598602313e-08,0.008144011895957277,1.0396435594857987e-07,0.0016828144577146903,0.020845232290425453,12.387124547495715,0.0026333875070628752
17,0.017,3.902695715429804e-05,1.1709544785842492e-05,4.0745758353662606e-05,0.018762690710773477,1.8205279395883673e-05,3.45205907661116e-05,3.749362561485773e-05,20954.549219901088,0.9997648424875075,3.860428707770196e-05,0.022828257868388557,0.33412200781181167,0.0010014453963105502,0.3309471138655788,1.2589485578473614e-06,1.0182052447849088e-05,-1.4357190982750012e-06,0.999999999888597,1.4358279500917775e-06,1.0181307169076365e-05,-1.4357190979408018e-06,1.0000000001116007,-1.2589631755632943e-06,-1.0182052451027102e-05,1.2593742033661925e-06,1.000000000270059,-3.706365603334261e-05,-1.6764339107197893e-06,-1.2106954840440665e-05,1.7117732159283942e-07,-1.1610897053680563e-05,1.5070524294315138e-06,-1.6900991636790453e-06,-0.00031522840505392527,0.00015441714831080784,7.577078387353527e-07,1.5701502468296598,7.421835390014406e-07,-0.0002829510671184066,-0.018762690710773477,0.009375708007898071,0.00012211900387130596,0.0090043139769153,0.00011937083300615147,5.752566876527687e-06,-0.01725739486855872,0.008387587401423164,-4.0715679207117064e-08,0.008143525484918706,1.0179481653394932e-07,0.002023796586200391,0.02084433593313626,10.299620063087056,0.0026333267174012526
18,0.018000000000000002,4.0965810136319986e-05,1.2393569200481936e-05,4.279951118473378e-05,0.01905019010630886,1.9287769364794468e-05,3.61411061404419e-05,3.69916579184679e-05,21238.92404244313,0.9997454922650831,4.09927877838696e-05,0.023194463808634252,0.334124625988247,0.0010013508594446073,0.33094814619897966,1.5004440889754278e-06,1.0564722372929936e-05,-1.7240683312103044e-06,0.9999999998841718,1.7241802166787518e-06,1.056397631508596e-05,-1.7240683312049732e-06,1.0000000001108116,-1.5004623021506667e-06,-1.0564722376191216e-05,1.5008697343277255e-06,1.0000000002657567,-3.8883903351993876e-05,-1.980861603117579e-06,-1.2740323682980392e-05,1.954342564482378e-07,-1.2259321656868639e-05,1.8086999452569695e-06,-2.0075629228776803e-06,-0.0003342785951602341,0.0001639711511354784,8.944279100101397e-07,1.5701593932551627,8.758368723341242e-07,-0.0003174637591986349,-0.01905019010630886,0.009554002824670553,0.00013672007127478691,0.009146425502890103,0.00013365333333268363,5.753424773144329e-06,-0.01725664382978767,0.008387349157298002,-3.845771102276276e-08,0.008143031254030505,9.944983563139059e-08,0.0023928430636637054,0.02084342518090441,8.71073639918537,0.0026332650061602963
19,0.019,4.285522193093418e-05,1.3084925072574795e-05,4.4808317429965155e-05,0.019359821537267848,2.037642488266154e-05,3.7701078973301704e-05,3.64817559619266e-05,21535.806028950232,0.9997258097256648,4.342917035690502e-05,0.02358848159638789,0.33412728436356315,0.0010012447905554725,0.330949216014,1.7708170476637974e-06,1.0914485495838733e-05,-2.047574176433642e-06,0.9999999998798055,2.047689537555935e-06,1.0913738399058459e-05,-2.047574176071461e-06,1.0000000001097589,-1.7708393944659194e-06,-1.0914485499082666e-05,1.7712426926830283e-06,1.0000000002615583,-4.065177963857858e-05,-2.3200422287678914e-06,-1.3364889188571816e-05,2.216442748616312e-07,-1.290567038730852e-05,2.1470467681132536e-06,-2.36143822208574e-06,-0.00035363841669750195,0.0001737166814276201,1.0465494320490496e-06,1.5701686920682874,1.024562065013297e-06,-0.0003538752992080598,-0.019359821537267848,0.009745530292141695,0.0001521215220389099,0.009298813124556498,0.0001487251926791727,5.754401202867902e-06,-0.01725587994794148,0.008387106859341511,-3.6027723026225005e-08,0.008142528569387348,9.691878242770966e-08,0.0027898842649416943,0.02084249886349753,7.470739599465922,0.002633202297635496
20,0.02,4.469402336497089e-05,1.3785566216599504e-05,4.677176028824245e-05,0.01969157351712401,2.1472152360094265e-05,3.919824482771233e-05,3.5963346319966785e-05,21846.272020418768,0.9997057713547477,4.591673698612569e-05,0.024010305668405833,0.33412998602796684,0.0010011265548598857,0.33095032577934147,2.0716568482903597e-06,1.1229965113823681e-05,-2.408171282386462e-06,0.9999999998755091,2.408290580792488e-06,1.1229216654386892e-05,-2.40817128200551e-06,1.0000000001083775,-2.071683890479468e-06,-1.1229965117327823e-05,2.072082493476124e-06,1.0000000002574876,-4.2365431561997013e-05,-2.6958127732996592e-06,-1.3980648289890762e-05,2.4986438821502913e-07,-1.3550213018883466e-05,2.5241099109651554e-06,-2.7536162040437913e-06,-0.00037332999021462594,0.00018366694794450276,1.2148689971849984e-06,1.5701781535525325,1.189145734564241e-06,-0.0003921779819580512,-0.01969157351712401,0.009950266516882668,0.00016831956513594891,0.009461484245252541,0.00016458366955094398,5.755502601528762e-06,-0.01725510225860856,0.008386860201684406,-3.341586710402999e-08,0.008142016797825015,9.419104743354824e-08,0.0032148680249240863,0.02084155581211488,6.482865126671616,0.0026331385161757186
21,0.021,4.6481145839406704e-05,1.4497609120504936e-05,4.868960452453011e-05,0.020045433873650098,2.2575891104910045e-05,4.0630358838711535e-05,3.54358550905815e-05,22171.500912886997,0.9996853536608749,4.8458783833020526e-05,0.024459928892850653,0.33413273407049426,0.0010009955201056872,0.33095147795414015,2.4045463740129946e-06,1.1509789528130199e-05,-2.80778649841551e-06,0.9999999998712852,2.8079102083347673e-06,1.1509039306623753e-05,-2.807786498140156e-06,1.0000000001065905,-2.4045786893342637e-06,-1.150978953188414e-05,2.4049720191432478e-06,1.0000000002535612,-4.402302541367531e-05,-3.1100023569973715e-06,-1.4587598750670505e-05,2.8015121193242914e-07,-1.4193217404197407e-05,2.9418982352536476e-06,-3.185980311339447e-06,-0.00039337542408827606,0.0001938351353320821,1.400179380327635e-06,1.5701877879983375,1.3703717908716363e-06,-0.0004323641072956556,-0.020045433873650098,0.010168187387579356,0.0001853103831426366,0.009634445804956341,0.00018122605630739545,5.756735372269917e-06,-0.017254309798587653,0.008386608878851851,-3.061231200986884e-08,0.008141495306941453,9.125604144068833e-08,0.0036677524109349833,0.02084059485942499,5.682116053310749,0.0026330735861854015
22,0.022,4.821562915116654e-05,1.5223331795983739e-05,5.056181093882447e-05,0.020421389752246118,2.3688614137624958e-05,4.1995195614283e-05,3.489870791837303e-05,22512.786553699883,0.9996645331763242,5.105860097761871e-05,0.024937342501135745,0.3341355315789291,0.0010008510565679527,0.3309526749879705,2.771061982986822e-06,1.1752592039560028e-05,-3.248338881434165e-06,0.9999999998671271,3.248467482927871e-06,1.175183956813805e-05,-3.2483388811795077e-06,1.0000000001043072,-2.771100157443263e-06,-1.1752592043235907e-05,2.7714876278950307e-06,1.0000000002497889,-4.562274699670965e-05,-3.5644322451591076e-06,-1.5185739155099132e-05,3.125609676105536e-07,-1.4834949479941641e-05,3.4024124587878955e-06,-3.660406291396254e-06,-0.0004137968138405222,0.00020423440391047483,1.6032695108021634e-06,1.5701976057026177,1.5690214718239085e-06,-0.00047442598005680703,-0.020421389752246118,0.010399268578392715,0.00020309013047452835,0.009817704280170134,0.00019864968095227218,5.758105885249659e-06,-0.017253501605917078,0.008386352585771936,-2.760724227181583e-08,0.008140963465116655,8.810319442508065e-08,0.0041485016733509485,0.020839614839601492,5.023407600013067,0.002633007432126549
