step,time,pos_err_norm,rot_err_norm,err_6d_norm,qdot_max,line_dev,phase_error,sigma_min,condition_number,joint_center_cost,joint_margin_min,qdot_norm,px,py,pz,roll,pitch,yaw,r11,r12,r13,r21,r22,r23,r31,r32,r33,epx,epy,epz,erx,ery,erz,q1,q2,q3,q4,q5,q6,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot_null1,qdot_null2,qdot_null3,qdot_null4,qdot_null5,qdot_null6,qdot_primary_norm,qdot_null_norm,qdot_null_ratio,null_task_leak_norm
533,0.533,0.022825279321571697,0.008645318066958181,0.024407681180043345,2.087253790227778,0.02036696073856736,-0.010304381901959175,0.01344226282013952,60.54212840123969,0.6425065487319362,0.06367175338186887,3.606554093832199,0.4067715286804928,-0.012770088840166139,0.36569587456366603,0.023999824368199363,-0.025089069201426284,-0.007677551051790132,0.9996558227784714,0.007073270190633521,-0.025262714741270644,-0.007675059415782527,0.9996871763129797,-0.02380426817627155,0.02508643719206497,0.023989968550216734,0.9993973947864064,0.000361539568449587,-0.022754204244016085,0.0017631943936543548,0.0003230863042231358,0.0007450746383165957,0.00860709030405946,-0.05567948802101318,-0.41287193025533936,0.25468701352747547,-0.2613958765832673,1.7596705474995613,0.2811768954801521,-0.5460011088206355,-1.5704007852351303,1.126500444421639,-2.0393743131305566,0.6769618670783547,2.087253790227778,0.0006588202689375763,-0.0009792175769876043,0.0006469465911063592,0.004121814853090927,0.00013012711847419704,-0.004074271903206082,3.610692167221933,0.005951254774664455,0.0016482310036531592,0.00026152024684395993
534,0.534,0.02284066682729653,0.008656068898950412,0.024425879511267155,2.0924282399718814,0.0203848964770855,-0.010303012022417096,0.013503922744999813,60.27454752562014,0.6415479711752456,0.06395393235507774,3.61431319316081,0.40710506575657857,-0.012913423377880548,0.3658341437130227,0.024103931776872756,-0.025203698290759302,-0.007684737729004798,0.9996528854762944,0.007075062738386689,-0.025378178983784368,-0.007682221470549843,0.9996846630786037,-0.023907280976089317,0.025201030040965036,0.024093943627289338,0.9993920104709466,0.0003431099368156332,-0.022768423428527577,0.0017824789665235596,0.0003238943965493212,0.000754655306163987,0.008617024809766947,-0.05622874463131793,-0.41444322054737454,0.25581572942031094,-0.26344070220621696,1.7603480845967052,0.283269323720124,-0.5492566103047498,-1.571290292035199,1.1287158928354584,-2.0448256229496735,0.6775370971438204,2.0924282399718814,0.0006650888070381725,-0.0009756877546465337,0.0006446863289999064,0.004142780241578532,0.00012581389592014944,-0.004094633968526217,3.6184820302749525,0.005979499542707808,0.0016524883895172471,0.0002619799544617605
535,0.535,0.022855264357410036,0.008666531307297587,0.02444323779182019,2.0975025559558604,0.020402111870916333,-0.010301307686585853,0.013565743316820176,60.0086972117297,0.6405929937957011,0.06423666418904388,3.6219463597607593,0.40743915891906535,-0.01305784887467107,0.36597261364898287,0.024208223768144244,-0.025318535558049415,-0.007691629909896136,0.9996499319819704,0.007076527183585722,-0.02549384580646872,-0.007689088948690554,0.9996821369094762,-0.024010482296858905,0.025315830669965667,0.02419810186712895,0.999386592471217,0.0003246524425246644,-0.022781815765834934,0.0018018268646612934,0.00032469374450332626,0.0007642678520868773,0.00862665830567759,-0.05678124331554774,-0.4160153780003515,0.2569466567561755,-0.26549087864173043,1.761026188240683,0.28536682627607984,-0.5524986842298113,-1.57215745297693,1.1309273358645826,-2.050176435513454,0.6781036439777118,2.0975025559558604,0.0006713650933401838,-0.0009721934408839669,0.000642424625506542,0.004163626848123435,0.00012150693230553847,-0.004114875570341886,3.626145736494532,0.006007608009758939,0.0016567475347984654,0.0002624574754409293
536,0.536,0.022869070185666612,0.00867670407465379,0.02445975397987599,2.1024759638056785,0.020418604620745174,-0.010299269707053513,0.013627723959091353,59.74456583253333,0.6396416362680988,0.06451994788172592,3.6294523991329544,0.407773803090704,-0.013203366208421639,0.3661112856391962,0.024312699750832056,-0.025433579194663825,-0.007698226408856534,0.9996469622850316,0.007077662273269708,-0.025609713270020224,-0.007695660667046873,0.9996795977731779,-0.024113871687297804,0.025430837267693004,0.024302442668407087,0.9993811407185138,0.00030617015664624603,-0.022794379374964483,0.0018212358173280707,0.0003254842655874016,0.000773911136814396,0.008635989528958646,-0.05733697013279837,-0.4175883802574346,0.2580797915269037,-0.26754630452918665,1.761704849537305,0.28746930223988554,-0.5557268172506289,-1.573002257083105,1.1331347707281925,-2.0554258874562263,0.6786612966221346,2.1024759638056785,0.0006776483470782178,-0.0009687345584330752,0.0006401613939894221,0.0041843520635858455,0.00011720636275607856,-0.004134994205861711,3.63368208777605,0.006035575957882594,0.001661008258863651,0.0002629527524236001
537,0.537,0.022882082696029888,0.00868658602325699,0.02447542615047579,2.107347709633146,0.020434372526737184,-0.010296898948056132,0.01368986406722565,59.48214193253267,0.6386939176540494,0.06480378243034586,3.636830143902155,0.40810899317063787,-0.013349976131959436,0.36625016097872604,0.02441735913064358,-0.02554882737550468,-0.007704526083093022,0.9996439763755738,0.0070784667985982356,-0.025725779418849643,-0.00770193548531222,0.999677045636885,-0.024217448692989994,0.025546048006315533,0.024406965426680638,0.9993756551454803,0.0002876661677419512,-0.022806112496941477,0.0018407035233130031,0.0003262658783156812,0.0007835840066515432,0.00864501725970576,-0.057895910628512494,-0.41916220495437134,0.25921512972138344,-0.2696068776644498,1.7623840593798792,0.2895766499495187,-0.5589404957141254,-1.5738246969367349,1.1353381944797596,-2.060573135263123,0.6792098425740652,2.107347709633146,0.0006839377819984631,-0.0009653110227996378,0.0006378965474012503,0.00420495329977529,0.00011291232562484586,-0.004154987394719568,3.6410899131701573,0.0060633992085642446,0.0016652703869329637,0.00026346572035447773
538,0.538,0.022894300383593164,0.008696176015431557,0.02449025249656608,2.1121170604338033,0.020449413489611355,-0.010294196325361937,0.01375216300826947,59.221414224570516,0.637749856395712,0.06508816683134354,3.6440784544147866,0.40844472403544585,-0.0134976792719751,0.36638924098941245,0.024522201310162473,-0.025664278259354134,-0.007710527833183711,0.9996409742442529,0.007078939595416496,-0.025842042281460923,-0.0077079123065893415,0.9996744804673624,-0.024321212856331046,0.02566146104188867,0.02451166953438133,0.9993701356861143,0.00026914358085061707,-0.022817013495884157,0.0018602276515849447,0.0003270385022377209,0.0007932852938124899,0.008653740321505031,-0.05845804983435939,-0.42073682972308957,0.26035266732537415,-0.27167249502015,1.7630638084477568,0.2916887670099525,-0.5621392058468961,-1.574624768718251,1.137537603990733,-2.065617355700201,0.6797490678776082,2.1121170604338033,0.0006902326066198806,-0.0009619227422365439,0.000635629998321875,0.004225427990466376,0.00010862496246749135,-0.004174852679953841,3.6483680694820215,0.006091073623955416,0.001669533749871495,0.0002639963065147981
539,0.539,0.022905721855467694,0.008705472954079831,0.024504231330002287,2.1167833044782003,0.020463725511686463,-0.010291162806136261,0.013814620120626217,58.962371586656175,0.6368094703097598,0.0653731000803271,3.651196219328006,0.4087809905402009,-0.01364647612798153,0.3665285270192125,0.024627225688839793,-0.025779929989224293,-0.007716230603625807,0.9996379558822794,0.007079079544807527,-0.02595849987083769,-0.00771359007793585,0.9996719022309589,-0.024425163716471725,0.025777074514706448,0.02461655438080651,0.9993645822757787,0.00025060551645850193,-0.02282708086005918,0.0018798058419663422,0.0003278020579633574,0.0008030138167609767,0.008662157581982757,-0.05902337226830471,-0.4223122321953304,0.2614924003213084,-0.2737430527663888,1.7637440872049752,0.2938055503144307,-0.5653224339453153,-1.5754024722407942,1.139732995934233,-2.070557746238767,0.680278757218414,2.1167833044782003,0.0006965320245012895,-0.0009585696177206789,0.0006333616589961344,0.004245773592413265,0.00010434441801318355,-0.004194587628983941,3.655515441861811,0.0061185951081182705,0.0016737981839847736,0.00026454443056545527
540,0.54,0.0229163458316382,0.008714475783163225,0.024517361082518237,2.1213457516946757,0.02047730669789836,-0.01028779940878749,0.013877234713788324,58.70500305881762,0.6358727765815835,0.06565858117201924,3.658182356187425,0.4091177875195421,-0.013796367071311898,0.3666680204415206,0.024732431662981114,-0.02589578069272358,-0.007721633383368953,0.999634921281414,0.007078885573631012,-0.0260751501848443,-0.0077189677908971535,0.9996693108936041,-0.024529300809261804,0.025892886549665414,0.024721619352108037,0.999358994851204,0.00023205510945534247,-0.022836313202897827,0.0018994357058272904,0.0003285564671867781,0.0008127683805654322,0.008670267953342681,-0.05959186193487249,-0.4238883900063136,0.26263432468807696,-0.27581844629186075,1.7644248858989953,0.2959268960661254,-0.5684896665677763,-1.5761578109832415,1.1419243667685526,-2.0753935254719913,0.6807986940199628,2.1213457516946757,0.0007028352345130012,-0.00095525154293559,0.0006310914413729837,0.004265987586358359,0.00010007084013381797,-0.004214189834579796,3.6625309443838336,0.006145959608263985,0.0016780635308178324,0.0002651100045994372
541,0.541,0.022926171145784914,0.008723183488170753,0.024529640306659932,2.1258037340459746,0.020490155256789006,-0.010284107202791284,0.013940006068080435,58.44929783997326,0.6349397917597421,0.0659446091001994,3.665035811996268,0.4094551097887643,-0.013947352344157898,0.3668077226544667,0.024837818625738972,-0.026011828482424892,-0.007726735206333046,0.9996318704339605,0.007078356655048585,-0.026191991206633455,-0.007724044482025985,0.9996667064208027,-0.024633623667195282,0.026008895256636973,0.024826863831284518,0.9993533733504966,0.00021349550807331363,-0.022844709263971925,0.0019191148268012936,0.0003293016527090372,0.0008225477772603705,0.008678070392889307,-0.06016350232560192,-0.4254652807984346,0.2637784364007976,-0.27789857022538694,1.765106194559537,0.29805269980017135,-0.571640390729431,-1.576890792120954,1.1441117127206717,-2.0801239335261767,0.6813086605417153,2.1258037340459746,0.0007091414311136547,-0.0009519684042566868,0.0006288192571441475,0.0042860674780368264,9.580437980976455e-05,-0.004233656915825817,3.669413520617114,0.006173163115986465,0.001682329636956969,0.0002656929332029886
542,0.542,0.022935196746071133,0.008731595096576951,0.02454106767668348,2.1301566058963797,0.020502269501463975,-0.010280087308497526,0.01400293343441258,58.19524528483014,0.6340105317506615,0.06623118285764183,3.671755563772045,0.40979295214491857,-0.01409943205864963,0.36694763508019473,0.02494338596709955,-0.026128071456251067,-0.007731535151918045,0.9996288033327624,0.007077491809034727,-0.02630902090506488,-0.007728819233388157,0.9996640887776301,-0.02473813181935103,0.026125098730849675,0.02493228719816859,0.9993477177131431,0.00019492987281527485,-0.022852267909928316,0.0019388407615213432,0.00033003753846510067,0.0008323507862186568,0.008685563903538546,-0.060738276419700754,-0.42704288222498904,0.26492473143056733,-0.2799833184578502,1.7657880029975164,0.30018285640606773,-0.57477409409883,-1.577601426554467,1.1462950297696983,-2.084748232463265,0.68180843797928,2.1301566058963797,0.000715449804631347,-0.0009487200807412005,0.0006265450177839688,0.004306010799172534,9.154519109282489e-05,-0.004252986519075045,3.6761621441834644,0.006200201668485898,0.00168659635383449,0.00026629311352562284
543,0.543,0.022943421695895506,0.008739709678285966,0.02455164198941517,2.1344037443722828,0.02051364785052051,-0.010275740896914631,0.014066016034044825,57.942834900803575,0.6330850118135921,0.0665183014360494,3.6783406190938925,0.41013130936792863,-0.014252606195977647,0.3670877591641203,0.025049133073874685,-0.026244507697863906,-0.00773603234549336,0.9996257199711955,0.0070762901028731465,-0.0264262372351333,-0.007733291173054068,0.99966145792873,-0.024842824791340347,0.026241495053280696,0.025037888829421817,0.9993420278800157,0.00017636137536636287,-0.02285898813538087,0.001958611040376368,0.00033076404954344166,0.0008421761745331408,0.008692747534312942,-0.06131616668489762,-0.42862117195392463,0.2660732057441976,-0.2820725841645278,1.7664703008040825,0.30231726015044,-0.5778902651968717,-1.578289728935611,1.148474313630276,-2.089265706677603,0.6822978065662152,2.1344037443722828,0.0007217595415499755,-0.0009455064441216969,0.0006242686345892177,0.0043258151084705175,8.729343106590062e-05,-0.004272176318898491,3.6827758193062334,0.006227071349788927,0.00169086353753683,0.00026691043535867015
544,0.544,0.022950845174608134,0.008747526346064257,0.024561362165073864,2.1385445497109123,0.020524288828942285,-0.010271069189475318,0.014129253058362724,57.69205634496246,0.632163246555827,0.06680596382598339,3.684790016634377,0.41047017622171844,-0.014406874605558765,0.3672280963741688,0.025155059329691642,-0.026361135277066072,-0.007740225958877467,0.9996226203431628,0.007074750651638047,-0.026543638138405986,-0.007737459475575724,0.99965881383831,-0.024947702105247535,0.02635808229105819,0.025143668098523864,0.9993363037933763,0.0001577931974950375,-0.022864869063758987,0.001978423168287058,0.0003314811122126625,0.000852022697407652,0.008699620380823335,-0.06189715507849471,-0.43020012767161603,0.26722385530393356,-0.2841662598278093,1.7671530773497601,0.30445580470015093,-0.5809883935970888,-1.5789557176914233,1.1506495597359143,-2.093675663281501,0.6827765456776284,2.1385445497109123,0.0007280698247995171,-0.0009423273588053643,0.0006219900187200495,0.004345477992600301,8.304925980078008e-05,-0.004291224019024131,3.689253581343495,0.006253768291958111,0.0016951310486168901,0.00026754478122232157
545,0.545,0.022957466478190098,0.00875504425595918,0.02457022724805422,2.1425784456033137,0.020534191068961986,-0.010266073457782368,0.014192643668664611,57.442899420996895,0.6312452499281895,0.067094169016789,3.691102826682919,0.4108095474553526,-0.014562237004246005,0.3673686481999936,0.02526116411498247,-0.026477952250210546,-0.00774411521079843,0.9996195044430882,0.007072872618659744,-0.026661221543468762,-0.007741323362448323,0.9996561564701392,-0.025052763279575375,0.026474858497869527,0.02524962437576339,0.9993305453968819,0.00013922852994113777,-0.02286990994811186,0.001998274625502394,0.00033218865394301934,0.0008618890985563776,0.008706181585734645,-0.06248122304862301,-0.4317797270866616,0.268376676067156,-0.28626423726029515,1.7678363217836957,0.30659838314575427,-0.5840679701282946,-1.579599415045619,1.1528207632224243,-2.097977432485846,0.6832444339354983,2.1425784456033137,0.0007343798340507203,-0.0009391826818757271,0.0006197090812406809,0.004364997067170273,7.881284031183515e-05,-0.004310127353265729,3.6955944973128574,0.006280288676290315,0.001699398751907208,0.0002681960264605401
546,0.546,0.022963285019895217,0.008762262607704715,0.02457823640767019,2.1465048795243367,0.02054335331089044,-0.010260755023333873,0.014256186995960398,57.19535407621233,0.6303310352207927,0.06738291599651682,3.697278151652011,0.4111494178041875,-0.01471869297558401,0.3675094161521757,0.025367446806978222,-0.026594956660619395,-0.007747699367341987,0.9996163722659096,0.007070655215974178,-0.026778985366382187,-0.007744882102556539,0.9996534857875455,-0.025158007829189297,0.026591821714381993,0.025355757028231285,0.9993247526355861,0.00012067057129311332,-0.022874110171867315,0.0020181628684137753,0.00033288660342905305,0.0008717741106135005,0.008712430339216592,-0.0630683515357012,-0.4333599479336992,0.26953166398606726,-0.2883664076282635,1.7685200230330111,0.3087448880252786,-0.5871284870781884,-1.5802208470375765,1.1549879189112868,-2.1021703679683283,0.6837012493154602,2.1465048795243367,0.0007406887460137564,-0.0009360722630997118,0.0006174257331606277,0.004384369977693372,7.458433850766918e-05,-0.004328884086441761,3.7017976663990506,0.006306628734504934,0.0017036665163382761,0.0002688640393439095
547,0.547,0.022968300330853498,0.008769180645113036,0.024585388938857772,2.150323323055437,0.020551774403910608,-0.010255115257228956,0.01431988214078294,56.94941039854522,0.6294206150590766,0.06767220375184009,3.7033151265731052,0.41148978199103425,-0.01487624196911073,0.36765040176140323,0.02547390677969652,-0.026712146539009662,-0.007750977742382759,0.9996132238070726,0.007068097704756299,-0.026896927511144267,-0.00774813501260469,0.9996508017534131,-0.025263435265259922,0.0267089699686681,0.02546206541981222,0.9993189254559429,0.0001021225268537096,-0.022877469249544265,0.002038085330389905,0.0003335748906138007,0.000881676455549226,0.008718365879378269,-0.06365852097410012,-0.43494076797723796,0.27068881500736036,-0.29047266147549866,1.7692041698022662,0.31089521134833403,-0.5901694383989099,-1.5808200435387743,1.1571510212930876,-2.106253847235183,0.6841467692552052,2.150323323055437,0.0007469957347407725,-0.0009329959449396596,0.0006151398854766971,0.0044035944005433245,7.036392314006967e-05,-0.004347492015283777,3.7078622204511738,0.006332784749920955,0.001707934214758571,0.0002695486811801578
548,0.548,0.022972512060635483,0.008775797656452141,0.024591684262836363,2.1540332721949107,0.02055945330683707,-0.010249155579852898,0.014383728173011125,56.70505861360698,0.6285140014001304,0.06796203126796785,3.7092129195758274,0.4118306347273303,-0.015034883299706302,0.3677916065776352,0.02558054340393623,-0.02682951990393123,-0.007753949697997697,0.9996100590625242,0.007065199395736182,-0.02701504587016437,-0.007751081457530689,0.9996481043301807,-0.0253690450952091,0.02682630127664411,0.025568548911176825,0.9993130638058085,8.358760749654914e-05,-0.022879986827418132,0.002058039422627389,0.00033425344670935295,0.0008915948450971159,0.008723987492686476,-0.06425171129401364,-0.4365221650155049,0.2718481250718714,-0.2925828887474696,1.7698887505730307,0.31304924462052897,-0.5931903199135219,-1.5813970382669063,1.1593100645110235,-2.110227271970993,0.6845807707643985,2.1540332721949107,0.0007532999719320867,-0.0009299535625681405,0.0006128514492145737,0.004422668043898527,6.615176574919429e-05,-0.004365948969331209,3.713787324463252,0.006358753058618306,0.0017122017237580008,0.00027024980643171385
549,0.549,0.02297591997777696,0.008782112974808038,0.024597121927727686,2.1576342476592325,0.020566389088838583,-0.0102428774605436,0.01444772413170616,56.46228908175013,0.6276112055292999,0.06825239752855396,3.714970732354439,0.412171970714321,-0.015194616146989975,0.36793303216924433,0.025687356047267684,-0.026947074762206924,-0.0077566146448639905,0.9996068780287044,0.007061959649598084,-0.02713333832474134,-0.007753720850902528,0.9996453934798397,-0.025474836822653307,0.02694381364251103,0.025675206859775368,0.9993071676344449,6.50690285132205e-05,-0.02288166268413814,0.0020780225350219284,0.00033492220422017644,0.0009015279811855418,0.00872929451436664,-0.06484790192353755,-0.438104116884302,0.2730095901142158,-0.29469697881584983,1.7705737536035666,0.3152068788681882,-0.59619062952392,-1.5819518687971224,1.1614650423444428,-2.1140900683801904,0.6850030305358392,2.1576342476592325,0.0007596006272458428,-0.0009269449438893976,0.000610560335471655,0.0044415886486760285,6.194804060716676e-05,-0.004384252811815235,3.71957217704204,0.0063845300505877695,0.0017164689234941259,0.0002709672628405537
550,0.55,0.022978523970262933,0.008788125978433727,0.02460170160913204,2.1611257951713934,0.020572580930124592,-0.010236282417236356,0.014511869024960425,56.2210922951616,0.6267122380570901,0.06854330151560209,3.7205878006169915,0.4125137846442498,-0.01535543955476592,0.3680746801221457,0.025794344074024256,-0.027064809109388577,-0.007758972042640977,0.9996036807025412,0.007058377877361768,-0.027251802745554884,-0.007756052655298516,0.9996426691639343,-0.02558080994734833,0.027061505059209442,0.02578203861982964,0.9993012368925185,4.6570008451318756e-05,-0.02288249673129565,0.0020980320370539984,0.00033558109696481703,0.0009114745563825999,0.008734286328787762,-0.06544707179095695,-0.439686601460873,0.27417320606240836,-0.29681482050336594,1.7712591669286246,0.3173680046633596,-0.5991698674194013,-1.582484576570994,1.1636159481925537,-2.1178416875161363,0.6854133250580138,2.1611257951713934,0.0007658968686109095,-0.0009239699095630718,0.0006082664554587921,0.004460353989451856,5.7752924658055465e-05,-0.004402401440527881,3.7252160108574794,0.006410112170863315,0.0017207356975216313,0.00027170089155934837
551,0.551,0.022980324045970828,0.00879383609108062,0.024605423110660322,2.164507485738766,0.020578028122593368,-0.010229372016090837,0.014576161829759385,55.98145887498161,0.62581710891636,0.06883474220936663,3.7260633945196964,0.41285607120155615,-0.015517352430518811,0.3682165520389054,0.025901506845299238,-0.027182720930211346,-0.007761021400331192,0.999600467081441,0.0070544535407456145,-0.027370436993157717,-0.0077580763826689495,0.9996399313435582,-0.025686963965135794,0.02717937350887625,0.025889043542328516,0.9992952715321033,2.8093767945214232e-05,-0.02288248901394288,0.0021180652786944587,0.0003362300600961445,0.0009214332543417173,0.008738962369828185,-0.06604919932724317,-0.44126959666777554,0.2753389688374665,-0.2989363021089662,1.7719449783593535,0.3195325121490984,-0.6021275362862221,-1.582995206902539,1.165762775058152,-2.1214816056002954,0.6858114307287907,2.164507485738766,0.0007721878625427398,-0.0009210282730345076,0.0006059697205437157,0.004478961875368416,5.356659745559231e-05,-0.004420392788677212,3.730718093078381,0.006435495920638852,0.0017250019326244277,0.000272450527289306
552,0.552,0.022981320333071698,0.008799242782316478,0.024608286364422114,2.167778915920348,0.02058273007044238,-0.010222147871096446,0.014640601491857252,55.74337956844741,0.6249258273598223,0.06912671858824951,3.7313968190865574,0.4131988250640798,-0.015680353544959662,0.3683586495378368,0.02600884371893386,-0.027300808199063997,-0.007762762276625423,0.9995972371632825,0.007050186152511209,-0.027489238918482053,-0.007759791594680272,0.9996371799793574,-0.025793298367886814,0.02729741696331352,0.025996220975018858,0.9992892715066796,9.643528540048685e-06,-0.022881639711061268,0.002138119591322263,0.00033686903012414943,0.0009314027502618241,0.008743322121224664,-0.06665426246876122,-0.44285308047675737,0.27650687435299803,-0.3010613114332975,1.772631175483324,0.32170029106501874,-0.6050631415180465,-1.583483808981828,1.1679055155315439,-2.1250093243312924,0.6861971239704046,2.167778915920348,0.0007784727744619532,-0.0009181198405683686,0.0006036700422935718,0.004497410151027284,4.9389241098129834e-05,-0.004438224825726887,3.736077725793332,0.006460677858366293,0.00172926751864957,0.00027321599842377204
553,0.553,0.022981513080389277,0.008804345567826055,0.024610291431468295,2.1709397080792336,0.020586686290738718,-0.010214611643660956,0.014705186925665715,55.50684524606542,0.624038401957844,0.06941922962869318,3.736587414609053,0.41354204090427116,-0.0158444415316232,0.3685009742520764,0.02611635404951329,-0.02741906888045964,-0.007764194280230896,0.9995939909464087,0.007045575276789364,-0.027608206363347213,-0.007761197903040662,0.9996344150315275,-0.02589981264344911,0.027415633384460736,0.02610357026240312,0.9992832367711348,-8.777488490208096e-06,-0.02287994913597829,0.002158192288663263,0.00033749794493557225,0.0009413817113486208,0.0087473651169024,-0.06726223866018759,-0.4444370309126332,0.2776769185147727,-0.30318973580447717,1.7733177456646692,0.323871230773098,-0.607976191426369,-1.5839504358758185,1.1700441617746629,-2.1284243711796877,0.6865701813452783,2.1709397080792336,0.000784750769015679,-0.0009152444112873734,0.0006013673325179817,0.004515696697368283,4.522104016100106e-05,-0.0044558955582210714,3.7412942464116474,0.00648565460083665,0.001733532348345881,0.0002739971271976308
554,0.554,0.02298090265771581,0.00880914400969594,0.024611438502187787,2.173989510624347,0.02058989641395059,-0.010206765042176394,0.014769917014156829,55.271846898808555,0.6231548405965565,0.06971227430506949,3.7416345570305936,0.41388571339040825,-0.016009614886516955,0.36864352782864923,0.026224037188361304,-0.0275375009295189,-0.0077653170701763585,0.9995907284296175,0.007040620529386531,-0.02772733716097812,-0.007762294969806818,0.9996316364598153,-0.026006506275592242,0.02753402072487668,0.02621109074573219,0.9992771672817615,-2.716606333108551e-05,-0.022877417736732644,0.002178280667738508,0.00033811674381538294,0.0009513687972870742,0.00875109094128624,-0.06787310485763919,-0.44602142605715966,0.27884909722027795,-0.3053214621041496,1.7740046760443422,0.32604522028372235,-0.6108661974516031,-1.5843951445264675,1.1721787055052373,-2.1317262996724593,0.6869303796729638,2.173989510624347,0.0007910210104011864,-0.0009124017772156047,0.0005990615033123664,0.0045338194325323855,4.106218162608531e-05,-0.004473403030592217,3.7463670280490677,0.006510422824240603,0.001737796317204187,0.000274793729842045
555,0.555,0.022979489556084903,0.008813637716682742,0.024611727896658282,2.176927998239351,0.020592360184438108,-0.010198609821567978,0.014834790608779935,55.03837563534103,0.6222751504762754,0.07000585158956481,3.7465376583132466,0.41422983718781725,-0.01617587196782284,0.3687863119275166,0.026331892483532737,-0.027656102292453966,-0.007766130356103851,0.9995874496121575,0.0070353215780716094,-0.0278466291365263,-0.007763082507671696,0.9996288442235212,-0.0261133787439559,0.02765257692822618,0.026318781762999566,0.9992710629962573,-4.551897881982514e-05,-0.02287404609638689,0.002198382009831301,0.00033872536746541,0.0009613626607163408,0.008754499229593227,-0.06848683753201348,-0.4476062440529058,0.28002340635825923,-0.30745637679381477,1.7746919535404901,0.3282221482819617,-0.6137326743742938,-1.5848179957461366,1.1743091379812507,-2.134914689665118,0.6872774961478959,2.176927998239351,0.0007972826626912728,-0.0009095917233267873,0.0005967524671010692,0.004551776312707423,3.691285480957776e-05,-0.004490745325950901,3.7512954798957074,0.006534979265207223,0.0017420593233000042,0.0002756056167441383
556,0.556,0.022977274387999628,0.008817826344464763,0.024611160064949407,2.17975487209778,0.020594077460902346,-0.010190147782823261,0.014899806529392535,54.80642267927143,0.6213993381102354,0.07029996045206122,3.751296166785532,0.4145744069600965,-0.016343210995652356,0.36892932822061086,0.026439919279809487,-0.027774870907062432,-0.007766633898533826,0.9995841544937151,0.007029678142843445,-0.027966080107600426,-0.00776356028023297,0.9996260382814973,-0.02622042952399538,0.027771299929772023,0.02642664264893957,0.9992649238737215,-6.383302164103544e-05,-0.022869834933286377,0.00221849358146603,0.0003393237580257495,0.000971361947714734,0.008757589668105484,-0.06910341267253967,-0.44919146310711616,0.28119984180824487,-0.30959436594141515,1.775379564848948,0.3304019031540595,-0.616575140526184,-1.5852190542103957,1.1764354499856438,-2.137989147600389,0.6876113084579608,2.17975487209778,0.0008035348901620087,-0.0009068140275960586,0.0005944401366804423,0.0045695653329576045,3.277325128599042e-05,-0.00450792056685847,3.756079047565053,0.00655932072182194,0.0017463212671395703,0.0002764325926112778
557,0.557,0.02297425788761698,0.008821709595876002,0.02460973558737887,2.182469860065507,0.020595048216793695,-0.010181380772502024,0.01496496356420576,54.575979366433025,0.6205274093236394,0.07059459986001398,3.755909567472234,0.4149194173703447,-0.016511630051855096,0.369072578390857,0.026548116918694742,-0.027893804703226444,-0.0077668275091196115,0.9995808430744101,0.007023689996177124,-0.0280856878848,-0.007763728102241251,0.9996232185921511,-0.02632765808693105,0.02789018765687581,0.026534672735021136,0.9992587498746545,-8.210498352639872e-05,-0.022864785101265064,0.002238612635401316,0.0003399118590926434,0.0009813652982876356,0.008760361994423274,-0.06972280579054084,-0.4507770614955639,0.28237839944005594,-0.3117353152481698,1.7760674964438516,0.33258437301412497,-0.6193931180011703,-1.5855983884477303,1.178557631811095,-2.1409493067546173,0.6879315949035965,2.182469860065507,0.0008097768576215549,-0.0009040684610582692,0.0005921244252623435,0.004587184528034648,2.864356481141414e-05,-0.0045249269160806994,3.760717213424952,0.006583444054621344,0.0017505820515081839,0.0002772744566397892
558,0.558,0.022970440910886885,0.00882528722112316,0.02460745517472024,2.185072716888192,0.02059527254067667,-0.010172310682229263,0.015030260469744417,54.34703714219242,0.6196593692530306,0.07088976877832531,3.760377382404001,0.4152648630823886,-0.01668112707988189,0.3692160641311819,0.02665648473840987,-0.028012901603417184,-0.0077667110508716775,0.9995775153547842,0.007017356963250702,-0.028205450272255742,-0.0077635858398287195,0.999620385113447,-0.026435063899695518,0.028009238029501185,0.02664287134944482,0.9992525409609527,-0.00010033166245354552,-0.022858897589796638,0.0022587364116347652,0.00034048961573863377,0.0009913713468627332,0.008762815997698086,-0.07034499192340656,-0.452363017566391,0.28355907511330125,-0.31387911007563923,1.7767557345783695,0.33476944573101314,-0.622186132865714,-1.5859560708271432,1.1806756732453136,-2.1437948274694403,0.6882381345178116,2.185072716888192,0.0008160077307409322,-0.0009013547878686687,0.0005898052465169529,0.004604631973170899,2.452399124254279e-05,-0.004541762577322555,3.7652094969083647,0.006607346187564526,0.0017548415813218629,0.00027813100268742546
